id=5325816892227584 P   7   什   2015-11-12 17:43:53 5   5838406743490560
 
id=5328346359529472 P   3   能   2015-09-03 18:07:08 5   5838406743490560
 
id=5343696438427648 P   1   门   2015-10-26 08:53:12 5   5838406743490560
 
id=5361928977252352 P   9   岸   2015-11-12 17:43:55 5   5838406743490560
 
id=5368735158239232 P   3   窗   2014-12-03 16:42:54 5   5838406743490560
 
id=5375169958772736 P   4   但   2015-04-09 20:11:00 5   5838406743490560
 
id=5377437701505024 P   2   八   2015-09-06 19:56:57 5   5838406743490560
 
id=5378593450360832 P   4   片   2015-09-15 20:04:22 5   5838406743490560
 
id=5381122917662720 P   2   呀   2015-10-07 18:23:51 5   5838406743490560
 
id=5388487981268992 P   6   爱   2015-09-01 20:37:23 5   5838406743490560
 
id=5393973459812352 P   4   城   2015-05-09 20:34:40 5   5838406743490560
 
id=5397628745416704 P   2   巾   2015-05-03 20:56:03 5   5838406743490560
 
id=5398715103707136 P   1   水   2015-07-18 20:12:08 5   5838406743490560
 
id=5410354330861568 P   3   问   2015-10-13 20:24:14 5   5838406743490560
 
id=5414065182605312 P   3   皮   2015-06-01 21:04:49 5   5838406743490560
 
id=5421095372980224 P   1   来   2015-11-05 19:54:57 5   5838406743490560
 
id=5427556077535232 P   1   七   2015-09-24 19:16:17 5   5838406743490560
 
id=5429157831901184 P   1   园   2015-05-03 20:56:00 5   5838406743490560
 
id=5439103902416896 2   4   迷   2015-11-12 17:43:55 1   5838406743490560
 
id=5445538702950400 P   5   晨   2015-11-12 17:43:54 5   5838406743490560
 
id=5448962194538496 P   4   美   2015-04-24 20:15:52 5   5838406743490560
 
id=5456696088461312 P   5   乡   2015-07-25 20:33:49 5   5838406743490560
 
id=5458856725446656 P   12  把   2015-11-01 19:41:29 5   5838406743490560
 
id=5462148952096768 P   1   入   2015-09-20 20:04:13 5   5838406743490560
 
id=5466554380582912 P   1   一   2015-08-09 09:06:33 5   5838406743490560
 
id=5469083847884800 P   2   尖   2014-12-20 15:36:34 5   5838406743490560
 
id=5478609548476416 P   5   常   2015-07-22 20:11:48 5   5838406743490560
 
id=5484433926782976 R   4   圆   2015-10-02 16:47:09 4   5838406743490560
 
id=5497924821712896 P   5   望   2015-05-26 18:30:50 5   5838406743490560
 
id=5499526576078848 P   11  旁   2015-04-29 20:16:59 5   5838406743490560
 
id=5502666465607680 P   1   人   2015-07-31 21:10:05 5   5838406743490560
 
id=5509472646594560 P   0   啊   2015-09-13 11:43:45 5   5838406743490560
 
id=5514313343172608 P   4   熊   2015-09-02 18:20:55 5   5838406743490560
 
id=5518175189860352 P   4   往   2015-10-15 18:46:32 5   5838406743490560
 
id=5519330938716160 P   5   拉   2015-06-13 17:25:48 5   5838406743490560
 
id=5529225469624320 P   4   两   2015-07-20 21:03:01 5   5838406743490560
 
id=5538366233772032 P   4   后   2015-05-20 20:23:21 5   5838406743490560
 
id=5539452592062464 P   8   全   2015-10-01 19:40:11 5   5838406743490560
 
id=5551091819216896 0   5   升   2015-11-12 17:43:53 2   5838406743490560
 
id=5554802670960640 P   4   最   2015-03-11 19:45:48 5   5838406743490560
 
id=5561832861335552 R   8   物   2015-10-29 20:56:31 4   5838406743490560
 
id=5564409841713152 P   1   三   2015-08-30 16:32:03 5   5838406743490560
 
id=5569895320256512 P   3   林   2015-09-22 20:15:55 5   5838406743490560
 
id=5579841390772224 P   1   要   2015-09-29 20:03:31 5   5838406743490560
 
id=5586276191305728 P   2   猴   2015-07-24 20:39:54 5   5838406743490560
 
id=5589699682893824 P   1   他   2015-09-29 20:03:32 5   5838406743490560
 
id=5589987043049472 P   2   会   2015-09-17 18:09:23 5   5838406743490560
 
id=5597433576816640 P   2   这   2015-07-28 20:27:24 5   5838406743490560
 
id=5602274273394688 P   3   吧   2015-09-20 20:04:13 5   5838406743490560
 
id=5606136120082432 P   4   吗   2015-06-08 20:22:08 5   5838406743490560
 
id=5607291868938240 P   4   冷   2015-09-06 19:56:56 5   5838406743490560
 
id=5609821336240128 P   17  现   2015-09-20 20:04:10 5   5838406743490560
 
id=5625171415138304 P   4   光   2015-02-02 20:10:36 5   5838406743490560
 
id=5629881920520192 7   0   龄   2015-03-15 19:26:38 1   5733953138851840
 
id=5630137068421120 P   2   专   2015-10-05 19:55:32 5   5838406743490560
 
id=5630396242853888 3   0   泉   2015-03-16 20:00:13 3   5733953138851840
 
id=5630664275656704 C   1   村   2015-03-16 20:10:31 0   5733953138851840
 
id=5630794064199680 3   0   万   2015-03-16 20:00:13 3   5733953138851840
 
id=5631080350613504 P   0   粗   2015-09-23 16:31:03 5   5838406743490560
 
id=5631396299145216 P   2   滚   2015-09-29 20:03:31 5   5838406743490560
 
id=5631432940584960 6   2   程   2015-11-11 18:45:26 3   5838406743490560
 
id=5631803381514240 P   1   母   2015-05-27 18:16:36 5   5838406743490560
 
id=5631879751401472 P   2   忙   2015-09-15 20:04:21 5   5838406743490560
 
id=5632037323014144 P   8   级   2015-09-26 09:01:00 5   5838406743490560
 
id=5632250997637120 P   6   息   2014-09-17 18:40:21 5   5838406743490560
 
id=5633163409752064 P   1   缸   2015-06-24 19:56:28 5   5838406743490560
 
id=5633306083196928 4   3   扫   2015-11-05 19:54:57 3   5838406743490560
 
id=5633622434381824 P   3   完   2015-05-27 18:16:36 5   5838406743490560
 
id=5633729271693312 P   4   腿   2015-11-04 18:45:41 5   5838406743490560
 
id=5633996499189760 P   3   壳   2015-09-10 20:21:37 5   5838406743490560
 
id=5634055957643264 P   1   闻   2015-02-04 19:54:57 5   5838406743490560
 
id=5634562361131008 P   5   助   2015-11-03 18:59:01 5   5838406743490560
 
id=5634921661988864 P   1   忘   2015-10-01 19:40:11 5   5838406743490560
 
id=5635275862573056 P   1   密   2015-07-26 20:37:47 5   5838406743490560
 
id=5635767233675264 P   2   工   2015-04-24 20:15:51 5   5838406743490560
 
id=5636113246978048 P   0   脸   2015-10-08 19:48:05 5   5838406743490560
 
id=5636393762029568 2   4   各   2015-11-12 17:43:54 1   5838406743490560
 
id=5636536435474432 P   4   干   2015-11-12 17:43:55 5   5838406743490560
 
id=5636851578699776 P   7   错   2015-09-21 17:58:34 5   5838406743490560
 
id=5637138670419968 3   0   苏   2015-03-16 20:00:14 3   5733953138851840
 
id=5637459316572160 P   2   脑   2015-10-08 19:48:05 5   5838406743490560
 
id=5637719698964480 R   1   俩   2015-11-02 17:12:28 4   5838406743490560
 
id=5637843850362880 1   0   断   2015-11-11 18:45:23 1   5838406743490560
 
id=5638098192957440 P   3   同   2015-11-04 18:45:41 5   5838406743490560
 
id=5638340455956480 P   4   街   2015-09-15 20:04:24 5   5838406743490560
 
id=5638625400193024 P   0   吓   2015-05-26 18:30:51 5   5838406743490560
 
id=5638858402168832 P   0   军   2015-09-06 19:56:56 5   5838406743490560
 
id=5639548147073024 1   0   郊   2015-11-11 18:45:25 1   5838406743490560
 
id=5639830272737280 P   3   醉   2015-10-19 20:49:22 5   5838406743490560
 
id=5640337481531392 P   8   季   2015-11-05 19:54:58 5   5838406743490560
 
id=5640394524065792 1   0   弄   2015-11-11 18:45:26 1   5838406743490560
 
id=5640583234191360 P   2   躺   2015-07-12 21:18:20 5   5838406743490560
 
id=5641155538583552 P   4   割   2015-07-02 20:50:21 5   5838406743490560
 
id=5641448938536960 P   1   睛   2015-08-31 20:06:15 5   5838406743490560
 
id=5641578727079936 P   1   棉   2015-08-12 21:00:57 5   5838406743490560
 
id=5641748915159040 P   2   票   2015-11-04 18:45:40 5   5838406743490560
 
id=5641881119621120 P   2   候   2015-09-10 20:21:37 5   5838406743490560
 
id=5642321219551232 P   1   病   2015-07-31 21:10:06 5   5838406743490560
 
id=5642620256649216 P   0   选   2015-10-07 18:23:52 5   5838406743490560
 
id=5642701324156928 P   0   理   2015-08-02 20:58:55 5   5838406743490560
 
id=5643215243837440 P   1   分   2015-10-06 16:22:20 5   5838406743490560
 
id=5643403953963008 P   3   地   2015-07-14 20:37:06 5   5838406743490560
 
id=5643726747598848 P   0   并   2015-10-02 16:47:08 5   5838406743490560
 
id=5643996391014400 7   0   岁   2015-03-15 19:26:39 1   5733953138851840
 
id=5644432732848128 P   1   初   2015-10-13 20:24:13 5   5838406743490560
 
id=5645133886259200 C   1   眠   2015-03-16 20:10:31 0   5733953138851840
 
id=5645367827759104 P   3   柱   2015-07-12 21:18:22 5   5838406743490560
 
id=5645524862500864 P   4   壁   2015-09-23 16:31:01 5   5838406743490560
 
id=5645654651043840 P   5   摇   2015-08-12 21:00:54 5   5838406743490560
 
id=5645888592543744 P   3   革   2015-10-05 19:55:33 5   5838406743490560
 
id=5646327350296576 P   2   根   2015-05-21 21:02:05 5   5838406743490560
 
id=5646848115081216 P   4   蚁   2015-05-21 21:02:06 5   5838406743490560
 
id=5647175069466624 8   1   扶   2015-03-16 20:00:13 1   5733953138851840
 
id=5647232112001024 P   1   练   2015-09-26 09:01:00 5   5838406743490560
 
id=5647384046469120 P   0   寒   2015-10-17 17:05:13 5   5838406743490560
 
id=5647699995000832 P   1   盆   2015-10-05 19:55:33 5   5838406743490560
 
id=5648450808971264 P   3   荷   2015-10-15 18:46:33 5   5838406743490560
 
id=5648709983404032 5   0   线   2015-03-15 19:26:38 2   5733953138851840
 
id=5648841382559744 P   14  复   2015-04-28 21:14:14 5   5838406743490560
 
id=5648968755183616 P   3   假   2015-09-02 18:20:54 5   5838406743490560
 
id=5649827882860544 P   0   雄   2015-07-18 20:12:08 5   5838406743490560
 
id=5649874993283072 7   5   贴   2015-11-12 17:43:53 3   5838406743490560
 
id=5650342205194240 P   0   市   2015-09-12 11:06:51 5   5838406743490560
 
id=5650564738187264 5   17  换   2015-11-09 16:55:02 3   5838406743490560
 
id=5651085502971904 P   2   晴   2015-04-09 20:11:02 5   5838406743490560
 
id=5651302533038080 P   3   蹈   2015-11-03 18:59:01 5   5838406743490560
 
id=5651679953289216 P   4   冰   2015-10-22 17:51:03 5   5838406743490560
 
id=5651940335681536 P   2   翻   2015-09-12 11:06:50 5   5838406743490560
 
id=5652070929530880 P   1   哗   2015-09-12 11:06:50 5   5838406743490560
 
id=5652824562073600 P   2   虾   2015-09-28 18:28:54 5   5838406743490560
 
id=5652939049795584 P   0   贝   2015-10-26 08:53:12 5   5838406743490560
 
